Trenčín,Krivosúd-Bodovka,Vladimír Kmeťo
Trenčín,Ladce,Jaroslav Koyš
Trenčín,Melčice-Lieskové,Miroslav Matiáš
Trenčín,Mikušovce,Viktor Buček
Trenčín,Mníchova Lehota,Jozef Kováč
Trenčín,Motešice,Martin Mach
Trenčín,Nemšová,František Bagin
Trenčín,Neporadza,Marián Kopecký
Trenčín,Nová Dubnica,Peter Marušinec
Trenčín,Omšenie,Alojz  Marček
Trenčín,Opatovce,Janka Horňáková
Trenčín,Petrova Lehota,Radko Rožánek
Trenčín,Pruské,Viliam Cíbik
Trenčín,Sedmerovec,Pavol Tichý
Trenčín,Selec,Stanislav Svatik
Trenčín,Skalka nad Váhom,Anton Horečný
Trenčín,Slavnica,Anna Prekopová
Trenčín,Soblahov,Marian  Hudec
Trenčín,Svinná,Anna   Sýkorová
Trenčín,Štvrtok,Pavol Habdák
Trenčín,Trenčianska Teplá,Milan Berec
Trenčín,Trenčianska Turná,Peter Mikula
Trenčín,Trenčianske Jastrabie,Zdeněk Frývaldský
Trenčín,Trenčianske Mitice,Dušan Rozemberg
Trenčín,Trenčianske Stankovce,Martin  Markech
Trenčín,Trenčianske Teplice,Štefan Škultéty
Trenčín,Trenčín,Richard  Rybníček
Trenčín,Tuchyňa,Gabriela Švecová
Trenčín,Veľká Hradná,Anna Petríková
Trenčín,Veľké Bierovce,Silvia Masárová
Trenčín,Vršatské Podhradie,Pavol Husár
Trenčín,Zamarovce,Stanislav Červeňan
Trenčín,Zliechov,Anton Miko
Komárno,Bajč,Oto Virág
Komárno,Bátorove Kosihy,Roland Labancz
Komárno,Bodza,Vojtech Antal
Komárno,Bodzianske Lúky,Monika Aradi
Komárno,Brestovec,Peter Tóth
Komárno,Búč,Ján Karkó
Komárno,Čalovec,Zoltán Molnár
Komárno,Číčov,Csaba Földes
Komárno,Dedina Mládeže,Gabriela Gönczölová
Komárno,Dulovce,Štefan Caletka
Komárno,Holiare,Ladislav Rácz
Komárno,Hurbanovo,Ildikó Basternáková
Komárno,Chotín,František Magyari
Komárno,Imeľ,František Tyukos
Komárno,Iža,István Domin
Komárno,Kameničná,Milan Lehocký
Komárno,Klížska Nemá,Rozália Szalay
Komárno,Kolárovo,Árpád Horváth
Komárno,Komárno,László Stubendek
Komárno,Kravany nad Dunajom,Gabriel Duka
Komárno,Lipové,Dáša Kovácsová
Komárno,Marcelová,Ervin Varga
Komárno,Martovce,István Keszeg
Komárno,Moča,Pál Banai Tóth
Komárno,Modrany,Štefan Édes
Komárno,Mudroňovo,Ľubomír Maťko
Komárno,Nesvady,Jozef Haris
Komárno,Okoličná na Ostrove,Iveta Feketeová
Komárno,Patince,Olga Szabó
Komárno,Pribeta,Jozef Koša
Komárno,Radvaň nad Dunajom,Ľubomír Púchovský
Komárno,Sokolce,András Bartal
Komárno,Svätý Peter,Jozef Jobbágy
Komárno,Šrobárová,Anna Šušoliaková
Komárno,Tôň,Imrich Bugár
Komárno,Trávnik,Karol Farkas
Komárno,Veľké Kosihy,Lajos Csóka
Komárno,Virt,Ján Kovács
Komárno,Vrbová nad Váhom,Ladislav Forró
Komárno,Zemianska Olča,Gustáv Magyarics
Komárno,Zlatná na Ostrove,Eva Varjúová
Levice,Bajka,Alojz Štrba
Levice,Bátovce,Peter Burčo
Levice,Beša,Miroslav Černák
Levice,Bielovce,Irena Skladanová
Levice,Bohunice,Vladimíra Rišková
Levice,Bory,Ladislav Szúdy
Levice,Brhlovce,Danuše Francisciová
Levice,Čajkov,Eva Uhnáková
Levice,Čaka,Ludovit Viglaš
Levice,Čata,Ján Varga
Levice,Demandice,Attila Kürthy
Levice,Devičany,Dana Lančaričová
Levice,Dolná Seč,Eugen Čornák
Levice,Dolné Semerovce,Vendelín Baláž
Levice,Dolný Pial,Róbert Potocký
Levice,Domadice,Marian Berkeš
Levice,Drženice,Slavomír Baláž
Levice,Farná,Vlasta Csomorová
Levice,Hokovce,Juraj Kis
Levice,Hontianska Vrbica,Karol Pilinský
Levice,Hontianske Trsťany,Jozef Gálus
Levice,Horná Seč,Edita Moravská
Levice,Horné Semerovce,Tomáš Pásztor
Levice,Horné Turovce,Tomáš Sztyahula
Levice,Horný Pial,Ľudovít Húdik
Levice,Hrkovce,Gejza Nagy
Levice,Hronovce,Róbert Csudai
Levice,Hronské Kľačany,Miroslav Kollár
Levice,Hronské Kosihy,Jozef Seneši
Levice,Iňa,Jozef Rosipal
Levice,Ipeľské Úľany,Magdalena Tóthová
Levice,Ipeľský Sokolec,Arnold Ozsvald
Levice,Jabloňovce,Igor Hindi
Levice,Jesenské,Jana Vančová
Levice,Jur nad Hronom,Jozef Kovács
Levice,Kalná nad Hronom,Ladislav Éhn
Levice,Keť,Péter Molnár
Levice,Kozárovce,Jozef Majer
Levice,Krškany,Peter  Kováčik
Levice,Kubáňovo,Miroslav Kanala
Levice,Kukučínov,Ľuba Tóthová
Levice,Kuraľany,Dušan Mésároš
Levice,Levice,Štefan Mišák
Levice,Lok,Ján Márföldi
Levice,Lontov,Štefan Kuczman
Levice,Lula,Mária Farkašová
Levice,Málaš,Karol Streda
Levice,Malé Kozmálovce,Ladislav Pisch
Levice,Malé Ludince,Zoltán Bacsa
Levice,Mýtne Ludany,Štefan Mojzeš
Levice,Nová Dedina,Pavol Novák
Levice,Nový Tekov,Ladislav Nagy
Levice,Nýrovce,Zoltán Fekete
Levice,Ondrejovce,Jozef Bielokostolský
Levice,Pastovce,Oto Mészáros
Levice,Pečenice,Štefan Valko
Levice,Plášťovce,Anikó Szkladányi Helység
Levice,Plavé Vozokany,Štefan Gemeri
Levice,Podlužany,Ida Kováčová
Levice,Pohronský Ruskov,Ľudovít Nagy
Levice,Pukanec,Ján Rievaj
Levice,Rybník,Imrich Králik
Levice,Santovka,Ľubomír Lőrincz
Levice,Sazdice,Zoltán Srna
Levice,Sikenica,Július Maďar
Levice,Slatina,Arpád Bazsó
Levice,Starý Hrádok,Helena Szabóová
Levice,Starý Tekov,Peter Štefan
Levice,Šahy,Štefan Gregor
Levice,Šalov,Renáta Kassaiová
Levice,Šarovce,Katarína Tabačeková
Levice,Tehla,Ivan Žigrai
Levice,Tekovské Lužany,Marián Kotora
Levice,Tekovský Hrádok,Vojtech Ožvald
Levice,Tlmače,Miroslav Kupči
Levice,Tupá,Erika Holomeková
Levice,Turá,Jozef Bogár
Levice,Uhliská,Ferdinand Ďurdík
Levice,Veľké Kozmálovce,Ľubomír Síkeľa
Levice,Veľké Ludince,Zita Cseri
Levice,Veľké Turovce,Jaroslav Péter
Levice,Veľký Ďur,Peter Benko
Levice,Vyškovce nad Ipľom,Jozef Gyurkovics
Levice,Vyšné nad Hronom,Eva Madarásová
Levice,Zalaba,Melinda Bögi Pathó
Levice,Zbrojníky,Emöke Fillová
Levice,Želiezovce,Ondrej Juhász
Levice,Žemberovce,Ján Kalman
Levice,Žemliare,Andrea Gubíková
Nitra,Alekšince,Radoslav Ťapušík
Nitra,Báb,Peter Nemeček
Nitra,Babindol,Peter Ďurica
Nitra,Bádice,Július Gál
Nitra,Beladice,Miroslav Lisý
Nitra,Cabaj-Čápor,Jozef Ligač
Nitra,Čab,Eva Andacká
Nitra,Čakajovce,Milan Greguš
Nitra,Čaradice,Vladislav Uličný
Nitra,Čechynce,Róbert Kupeček
Nitra,Čeľadice,Anton Laca
Nitra,Červený Hrádok,Bohumír Šabík
Nitra,Čierne Kľačany,Milan Švec
Nitra,Čifáre,Július Czapala
Nitra,Dolné Lefantovce,Miloslav Krajčík
Nitra,Dolné Obdokovce,Marián Paulisz
Nitra,Golianovo,Ľuboš Kolárik
Nitra,Horné Lefantovce,Jaroslav Jazvinský
Nitra,Hostie,Peter Štepianský
Nitra,Hosťová,Miroslav Brath
Nitra,Hosťovce,Peter Belica
Nitra,Hruboňovo,Vladimír Fabo
Nitra,Choča,Alena Záhoreczová
Nitra,Ivanka pri Nitre,Ľuboš Gál
Nitra,Jarok,Stanislav Sťahel
Nitra,Jedľové Kostoľany,Dušan Kazimír
Nitra,Jelenec,Ladislav Púchovský
Nitra,Jelšovce,Ladislav Hroššo
Nitra,Kapince,Margita Tabačeková
Nitra,Klasov,Ján Balázs
Nitra,Kolíňany,Róbert Balkó
Nitra,Kostoľany pod Tribečom,Mária Segíňová
Nitra,Ladice,Juraj Farkaš
Nitra,Lehota,Milan Chmelár
Nitra,Lovce,František Richter
Nitra,Lúčnica nad Žitavou,Ivan Michna
Nitra,Ľudovítová,Ľubomír Horák
Nitra,Lukáčovce,Igor Cok
Nitra,Lužianky,Jozef Bojda
Nitra,Machulince,Bohumil Bielik
Nitra,Malé Chyndice,Eva Belančíková
Nitra,Malé Vozokany,Jana Ďurčeková
Nitra,Malé Zálužie,Viera Predanocyová
Nitra,Malý Cetín,Leonidas Charizopulos
Nitra,Malý Lapáš,Peter Vavro
Nitra,Mankovce,Jaroslav Belúch
Nitra,Martin nad Žitavou,Slavomír  Fabian
Nitra,Melek,Ján Ferus
Nitra,Mojmírovce,Martin Palka
Nitra,Nemčiňany,Jozef Keseg
Nitra,Neverice,Eduard Kajaba
Nitra,Nevidzany,Kristína Bónová
Nitra,Nitra,Jozef Dvonč
Nitra,Nitrianske Hrnčiarovce,Anna Vrábelová
Nitra,Nová Ves nad Žitavou,Marta Danková
Nitra,Nové Sady,Silvia Halvoníková
Nitra,Obyce,Milan Garaj
Nitra,Paňa,Milan Korenči
Nitra,Podhorany,Magdaléna Bogyová
Nitra,Pohranice,Ladislav Hajdu
Nitra,Poľný Kesov,Ľubica Poluchová
Nitra,Rišňovce,Karol Laboš
Nitra,Rumanová,Jozef Jankovič
Nitra,Skýcov,Tomáš Kolembus
Nitra,Sľažany,Jozef Magát
Nitra,Slepčany,Ján Határ
Nitra,Svätoplukovo,Ivan Lobodáš
Nitra,Štefanovičová,Gabriela Arpášová
Nitra,Štitáre,Zuzana Vinkovičová
Nitra,Šurianky,Viliam Búcora
Nitra,Tajná,Gabriela Šplehová
Nitra,Tekovské Nemce,Erika Valkovičová
Nitra,Telince,Norbert Kiss
Nitra,Tesárske Mlyňany,Štefan Valkovič
Nitra,Topoľčianky,Juraj Mesko
Nitra,Velčice,Ľubomír Gahír
Nitra,Veľká Dolina,Dana Cesneková
Nitra,Veľké Chyndice,Csaba Farkas
Nitra,Veľké Vozokany,Justína Pálková
Nitra,Veľké Zálužie,Milan Bíro
Nitra,Veľký Cetín,František Mészáros
Nitra,Veľký Lapáš,Ján Medáček
Nitra,Vieska nad Žitavou,Štefan Mladý
Nitra,Vinodol,Peter Straňák
Nitra,Volkovce,Ondrej Kozolka
Nitra,Vráble,Tibor Tóth
Nitra,Výčapy-Opatovce,Jozef Holúbek
Nitra,Zbehy,Ivan Habiňák
Nitra,Zlaté Moravce,Serafína Ostrihoňová
Nitra,Zlatno,Róbert Šlehobr
Nitra,Žikava,Martina Pružinská
Nitra,Žirany,Jozef Zsebi
Nitra,Žitavany,Juraj Obert
Nitra,Žitavce,Stanislav Strieška
Nové Zámky,Andovce,Mária Czuczor
Nové Zámky,Bajtava,Jozef Benkó
Nové Zámky,Bánov,Helena Juríková
Nové Zámky,Bardoňovo,Tibor Černák
Nové Zámky,Belá,Michal Varga
Nové Zámky,Bešeňov,Gabriel Timoranský
Nové Zámky,Bíňa,Eva Čákváriová
Nové Zámky,Branovo,Andrea Šulíková
Nové Zámky,Bruty,Alexander Hubač
Nové Zámky,Čechy,Jozef Baranovič
Nové Zámky,Černík,Ľudovít Kuťka
Nové Zámky,Dedinka,Viera Belanová
Nové Zámky,Dolný Ohaj,Ivan Solár
Nové Zámky,Dubník,Jozef Ostrodický
Nové Zámky,Dvory nad Žitavou,Branislav Becík
Nové Zámky,Gbelce,František Szőcs
Nové Zámky,Hul,Pavol Guláš
Nové Zámky,Chľaba,Henrieta Kosznovszka
Nové Zámky,Jasová,Miroslav Habara
Nové Zámky,Jatov,Adriana Matúšeková
Nové Zámky,Kamenica nad Hronom,Ján Elzer
Nové Zámky,Kamenín,Jozef Grman
Nové Zámky,Kamenný Most,Katarína Heiszlerová
Nové Zámky,Kmeťovo,Pavol Toman
Nové Zámky,Kolta,Ida Krnčanová
Nové Zámky,Komjatice,Peter Hlavatý
Nové Zámky,Komoča,Valéria Lukácsová
Nové Zámky,Leľa,Alexander Mezei
Nové Zámky,Lipová,Tatiana Ölvecká
Nové Zámky,Ľubá,Silvia Esztergályosová
Nové Zámky,Malá nad Hronom,Rita Pásztorová
Nové Zámky,Malé Kosihy,Jozef Margala
Nové Zámky,Maňa,Igor Sádovský
Nové Zámky,Michal nad Žitavou,Peter Porubský
Nové Zámky,Mojzesovo,Jozef Čunderlík
Nové Zámky,Mužla,Iván Farkas
Nové Zámky,Nána,Dezider Molnár
Nové Zámky,Nová Vieska,Valéria Geri
Nové Zámky,Nové Zámky,Otokar Klein
Nové Zámky,Obid,Tibor Nagy
Nové Zámky,Palárikovo,Jozef Derňár
Nové Zámky,Pavlová,Monika Górová
Nové Zámky,Podhájska,Vladimír Bakoš
Nové Zámky,Pozba,Katarína Ivaničová
Nové Zámky,Radava,Marian Chrenko
Nové Zámky,Rastislavice,Miroslav Juhász
Nové Zámky,Rúbaň,Štěpánka Zacharová
Nové Zámky,Salka,Silvia Cagalová
Nové Zámky,Semerovo,Ján Šima
Nové Zámky,Sikenička,Katarína Grófová
Nové Zámky,Strekov,Ján Téglás
Nové Zámky,Svodín,Gabriel Vígh
Nové Zámky,Šarkan,Beáta Székelyová
Nové Zámky,Štúrovo,Eugen Szabó
Nové Zámky,Šurany,Marek Oremus
Nové Zámky,Trávnica,Emil Ivan
Nové Zámky,Tvrdošovce,Marián Tóth
Nové Zámky,Úľany nad Žitavou,Juraj Ostrožlík
Nové Zámky,Veľké Lovce,Libor Kráľ
Nové Zámky,Veľký Kýr,Judita Valašková
Nové Zámky,Vlkas,Imrich Slovák
Nové Zámky,Zemné,János Bób
Šaľa,Diakovce,Kristína Jakócsová
Šaľa,Dlhá nad Váhom,Pavol Tóth
Šaľa,Hájske,Jozef Matušica
Šaľa,Horná Kráľová,Emil Rábek
Šaľa,Kráľová nad Váhom,Ferenc Bergendi
Šaľa,Močenok,Roman Urbánik
Šaľa,Neded,Štefan Jancsó
Šaľa,Selice,Igor Mandák
Šaľa,Šaľa,Jozef Belický
Šaľa,Tešedíkovo,Gyula Borsányi
Šaľa,Trnovec nad Váhom,Július Rábek
Šaľa,Vlčany,Gyula Iván
Šaľa,Žihárec,Alajos Baranyay
Topoľčany,Ardanovce,Ľubomíra Ondrejková
Topoľčany,Belince,Ľubomír Varga
Topoľčany,Biskupová,Stanislav Knížat
Topoľčany,Blesovce,Pavol Cabaj
Topoľčany,Bojná,Jozef  Stankovský
Topoľčany,Čeľadince,Milan Moravka
Topoľčany,Čermany,Radovan Bobula
Topoľčany,Dvorany nad Nitrou,František  Košecký
Topoľčany,Hajná Nová Ves,Ľuboš Koma
Topoľčany,Horné Chlebany,Jozef Ladický
Topoľčany,Horné Obdokovce,Jana  Martonková
Topoľčany,Horné Štitáre,Martin Fulka
Topoľčany,Hrušovany,Jozef Benca
Topoľčany,Chrabrany,Jana  Macková
Topoľčany,Jacovce,Jaroslav Božik
Topoľčany,Kamanová,Peter Hudec
Topoľčany,Koniarovce,Miroslav Konštiak
Topoľčany,Kovarce,Andrej Čopík
Topoľčany,Krnča,Ľuboš  Meluš
Topoľčany,Krtovce,Juraj Oravec
Topoľčany,Krušovce,Ivan Hubinský
Topoľčany,Kuzmice,Peter Mojžiš
Topoľčany,Lipovník,Dušan Turčan
Topoľčany,Ludanice,Ľubica  Petráková
Topoľčany,Malé Ripňany,Pavol Gubáň
Topoľčany,Nemčice,Jozef Mokoš
Topoľčany,Nemečky,Viera  Uhlárová
Topoľčany,Nitrianska Blatnica,Michal Toman
Topoľčany,Nitrianska Streda,Mária Majtánová
Topoľčany,Norovce,Peter Doval
Topoľčany,Oponice,Peter Marko
Topoľčany,Orešany,Róbert Kopáčik
Topoľčany,Podhradie,Milan Štefkovič
Topoľčany,Prašice,Erika Nemešová
Topoľčany,Práznovce,Jaroslav Blina
Topoľčany,Preseľany,Juraj Trsťan
Topoľčany,Radošina,Marta Kolková
Topoľčany,Rajčany,Mária  Švecová
Topoľčany,Solčany,Juraj Soboňa
Topoľčany,Solčianky,Dušan Ondruška
Topoľčany,Súlovce,Gabriel Svorad
Topoľčany,Svrbice,Vladimír Hromádka
Topoľčany,Šalgovce,Tibor Púček
Topoľčany,Tesáre,Daniel Bago
Topoľčany,Topoľčany,Peter Baláž
Topoľčany,Tovarníky,Marián Nováčik
Topoľčany,Tvrdomestice,Jozef Beňo
Topoľčany,Urmince,Jozef Cifra
Topoľčany,Veľké Dvorany,Emil  Dinga
Topoľčany,Veľké Ripňany,Jozef Krištof
Topoľčany,Velušovce,Rastislav  Zemánik
Topoľčany,Vozokany,Jaroslav Bazala
Topoľčany,Závada,Ján Bajzík
Čadca,Čadca,Milan Gura
Čadca,Čierne,Pavol Gomola
Čadca,Dlhá nad Kysucou,Helena Dzurinová
Čadca,Dunajov,Milada Chlastáková
Čadca,Klokočov,Veronika Haferová
Čadca,Klubina,Božena Poliačková
Čadca,Korňa,Štefan Belko
Čadca,Krásno nad Kysucou,Jozef Grapa
Čadca,Makov,Martin Pavlík
Čadca,Nová Bystrica,Jozef Balačin
Čadca,Olešná,Štefan Cudrák
Čadca,Oščadnica,Marián Plevko
Čadca,Podvysoká,Milan Matlák
Čadca,Radôstka,Jaroslav Fekula
Čadca,Raková,Anton Heglas
Čadca,Skalité,Andrea Šimurdová
Čadca,Stará Bystrica,Ján Podmanický
Čadca,Staškov,Ladislav Šimčisko
Čadca,Svrčinovec,Renáta Majchráková
Čadca,Turzovka,Ľubomír Golis
Čadca,Vysoká nad Kysucou,Anton Varecha
Čadca,Zákopčie,František Hažík
Čadca,Zborov nad Bystricou,Juraj Hlavatý
Dolný Kubín,Bziny,Ján Beňuš
Dolný Kubín,Dlhá nad Oravou,Ján Kamas
Dolný Kubín,Dolný Kubín,Roman Matejov
Dolný Kubín,Horná Lehota,Jozef Mikuláš
Dolný Kubín,Chlebnice,Milan Maxoň
Dolný Kubín,Istebné,Lýdia Fačková
Dolný Kubín,Jasenová,Rajmund Bradík
Dolný Kubín,Kraľovany,Miloš Had
Dolný Kubín,Krivá,Juraj Leginus
Dolný Kubín,Leštiny,Miroslav Kovalčík
Dolný Kubín,Malatiná,Zdenko Kubáň
Dolný Kubín,Medzibrodie nad Oravou,Michal Janota
Dolný Kubín,Oravská Poruba,Peter Hrivnák
Dolný Kubín,Oravský Podzámok,Jozef Záhora
Dolný Kubín,Osádka,Miroslav Jurák
Dolný Kubín,Párnica,Milada Antalová
Dolný Kubín,Pokryváč,Miroslav Lupták
Dolný Kubín,Pribiš,Rastislav Suroviak
Dolný Kubín,Pucov,Metod Sojčák
Dolný Kubín,Sedliacka Dubová,Ladislav Tomáň
Dolný Kubín,Veličná,Daniel Laura
Dolný Kubín,Vyšný Kubín,Viera Juráková
Dolný Kubín,Zázrivá,Matúš Mních
Dolný Kubín,Žaškov,Milan Pavlovčík
Liptovský Mikuláš,Beňadiková,Ján Martinovič
Liptovský Mikuláš,Bobrovček,Ladislav Staroň
Liptovský Mikuláš,Bobrovec,Ladislav Sedlák
Liptovský Mikuláš,Bobrovník,Ivan Ivanovský
Liptovský Mikuláš,Bukovina,Pavol Debnár
Liptovský Mikuláš,Demänovská Dolina,Ľubomíra Klepáčová
Liptovský Mikuláš,Dúbrava,Vladimír Janičina
Liptovský Mikuláš,Galovany,Miroslav Kubáň
Liptovský Mikuláš,Gôtovany,Jozef Cút
Liptovský Mikuláš,Huty,Juraj Staš
Liptovský Mikuláš,Hybe,Martin Piovarči
Liptovský Mikuláš,Jakubovany,Milan Zuzaniak
Liptovský Mikuláš,Jalovec,Koloman Žalúdek
Liptovský Mikuláš,Jamník,Dušan Španko
Liptovský Mikuláš,Konská,Miroslav Kamhal
Liptovský Mikuláš,Kráľova Lehota,Vladimír Kapríni
Liptovský Mikuláš,Kvačany,Jozef Grúň
Liptovský Mikuláš,Lazisko,František Púčik
Liptovský Mikuláš,Liptovská Anna,Ivan  Bella
Liptovský Mikuláš,Liptovská Kokava,Július Porubän
Liptovský Mikuláš,Liptovská Porúbka,Jana Gazdičová
Liptovský Mikuláš,Liptovská Sielnica,Igor Guráň
Liptovský Mikuláš,Liptovské Beharovce,Jozef Malý
Liptovský Mikuláš,Liptovské Kľačany,Ján Hollý
Liptovský Mikuláš,Liptovské Matiašovce,Ján Jaňák
Liptovský Mikuláš,Liptovský Hrádok,Branislav Tréger
Liptovský Mikuláš,Liptovský Ján,Juraj Filo
Liptovský Mikuláš,Liptovský Mikuláš,Ján Blcháč
Liptovský Mikuláš,Liptovský Ondrej,Ľuboš Žubor
Liptovský Mikuláš,Liptovský Peter,Anna Papajová
Liptovský Mikuláš,Liptovský Trnovec,Karol Maťko
Liptovský Mikuláš,Ľubeľa,Erik Gemzický
Liptovský Mikuláš,Malatíny,Peter Pethö
Liptovský Mikuláš,Malé Borové,Ján Kokoška
Liptovský Mikuláš,Malužiná,Martin Španko
Liptovský Mikuláš,Nižná Boca,Silvia Skusilová
Liptovský Mikuláš,Partizánska Ľupča,Ľubomír Frič
Liptovský Mikuláš,Pavčina Lehota,Miroslav Ščasný
Liptovský Mikuláš,Pavlova Ves,Rudolf Tomko
Liptovský Mikuláš,Podtureň,Marián Vojtík
Liptovský Mikuláš,Pribylina,Milan Kohút
Liptovský Mikuláš,Prosiek,Ivan Trnovský
Liptovský Mikuláš,Smrečany,Vladimír Šiarnik
Liptovský Mikuláš,Svätý Kríž,Vladimír Feketík
Liptovský Mikuláš,Trstené,Anna Naďová
Liptovský Mikuláš,Uhorská Ves,Vladimír Multáň
Liptovský Mikuláš,Vavrišovo,Ľubica Chlebová
Liptovský Mikuláš,Važec,Milan Lištiak
Liptovský Mikuláš,Veľké Borové,Kamil Jančura
Liptovský Mikuláš,Veterná Poruba,Desana Stromková
Liptovský Mikuláš,Vlachy,Ladislav Guoth
Liptovský Mikuláš,Východná,Juraj Blaško
Liptovský Mikuláš,Vyšná Boca,Ľubica Trégerová
Liptovský Mikuláš,Závažná Poruba,Pavel Beťko
Liptovský Mikuláš,Žiar,Peter Moravčík
Martin,Abramová,Milan Černák
Martin,Belá-Dulice,Igor Kapusta
Martin,Benice,Milan Remšík
Martin,Blatnica,Ivica Súkeníková
Martin,Blažovce,Dušan Lukáč
Martin,Bodorová,Ján Fábry
Martin,Borcová,Marcela Pavlásková
Martin,Brieštie,Žaneta Lichnerová
Martin,Budiš,Ivana Erteľová
Martin,Bystrička,Zdenka Maršalová
Martin,Čremošné,Zuzana Chorváthová
Martin,Ďanová,Miroslav Ďanovský
Martin,Diaková,Róbert Ivaška
Martin,Dolný Kalník,Iveta Balšianková
Martin,Dražkovce,Viera Šalagová
Martin,Dubové,Ľubomír Lettrich
Martin,Folkušová,Milan Sopóci
Martin,Háj,Erika Herčúthová
Martin,Horná Štubňa,Ondrej Piški
Martin,Horný Kalník,Stanislav Rohoň
Martin,Ivančiná,Róbert Kleskeň
Martin,Jasenovo,Ján Škorvánek
Martin,Jazernica,Ivan Gejdoš
Martin,Kaľamenová,Martina Čičmancová
Martin,Karlová,Adriana Malatová
Martin,Kláštor pod Znievom,Erika Cintulová
Martin,Košťany nad Turcom,Marián Bunganič
Martin,Krpeľany,Jaroslav Kráľ
Martin,Laskár,Lenka Janíková
Martin,Ležiachov,Katarína Michálková
Martin,Liešno,Zdenka Judáková
Martin,Lipovec,Jozef Mada
Martin,Malý Čepčín,Miroslava Sumková
Martin,Martin,Andrej Hrnčiar
Martin,Moškovec,Anna Staňová
Martin,Mošovce,Peter Košík
Martin,Necpaly,Peter Majko
Martin,Nolčovo,Vladimír Mihalik
Martin,Ondrašová,Adam Staňo
Martin,Podhradie,Bohuslav Bella
Martin,Príbovce,Jaroslav Brzák
Martin,Rakovo,Patrik Antal
Martin,Rakša,Ján Grauzeľ
Martin,Ratkovo,Rastislav Frkáň
Martin,Rudno,Dušan Menich
Martin,Sklabiňa,Július Ondrej
Martin,Sklabinský Podzámok,Božena Drobková
Martin,Sklené,Erika Lahutová
Martin,Slovany,Marek Straka
Martin,Slovenské Pravno,Eva Pálešová
Martin,Socovce,Iveta Krupcová
Martin,Sučany,Vladimír Plžik
Martin,Šútovo,Ľubomír Maďari
Martin,Trebostovo,Ivan Trimaj
Martin,Trnovo,Ján Lukáč
Martin,Turany,Miroslav Blahušiak
Martin,Turček,Oľga Wagnerová
Martin,Turčianska Štiavnička,Peter Očka
Martin,Turčianske Jaseno,Rastislav Jesenský
Martin,Turčianske Kľačany,Miroslav Lamoš
Martin,Turčianske Teplice,Igor Hus
Martin,Turčiansky Ďur,Peter Rusnák
Martin,Turčiansky Peter,Ondrej Výbošťok
Martin,Valča,Mária Ondráčková
Martin,Veľký Čepčín,Jana Boďová
Martin,Vrícko,František Hideg
Martin,Vrútky,Miroslav Mazúr
Martin,Záborie,Ján Záborský
Martin,Žabokreky,Zuzana Valocká
Námestovo,Babín,Martin Matys
Námestovo,Beňadovo,Jaroslav Pepucha
Námestovo,Bobrov,Anton Grobarčík
Námestovo,Breza,Ladislav Matejčík
Námestovo,Brezovica,Marián Ujmiak
Námestovo,Čimhová,Daniela Tretinová
Námestovo,Habovka,Alojz Lajčin
Námestovo,Hladovka,Marián Brnušák
Námestovo,Hruštín,František Škapec
Námestovo,Klin,Štefan Peňák
Námestovo,Krušetnica,Terézia Pacoňová
Námestovo,Liesek,Martin Dreveňák
Námestovo,Lokca,Miroslav Valčičák
Námestovo,Lomná,Jozef Straka
Námestovo,Mútne,Marián Murín
Námestovo,Námestovo,Ján Kadera
Námestovo,Nižná,Jaroslav Rosina
Námestovo,Novoť,František Poleta
Námestovo,Oravská Jasenica,Karol Graňák
Námestovo,Oravská Lesná,Marek Majdiš
Námestovo,Oravská Polhora,Michal Strnál
Námestovo,Oravské Veselé,Albín Maslaňák
Námestovo,Oravský Biely Potok,Ján Kaššák
Námestovo,Podbiel,Slavomír Korčuška
Námestovo,Rabča,Július Piták
Námestovo,Rabčice,Jozef Slovík
Námestovo,Sihelné,Ľubomír Piták
Námestovo,Suchá Hora,Miloš Šustek
Námestovo,Štefanov nad Oravou,Ivan Maťuga
Námestovo,Ťapešovo,Pavol Bugaj
Námestovo,Trstená,Juraj Bernaťák
Námestovo,Tvrdošín,Ivan Šaško
Námestovo,Vasiľov,Anton Grígel
Námestovo,Vavrečka,Peter Kružel
Námestovo,Vitanová,Dušan Ondrík
Námestovo,Zábiedovo,Ján Banovčan
Námestovo,Zákamenné,Milan Vrábeľ
Námestovo,Zuberec,Vladimír Šiška
Námestovo,Zubrohlava,Pavol Bugeľ
Ružomberok,Bešeňová,Martin Baran
Ružomberok,Hubová,Stanislav Nechaj
Ružomberok,Ivachnová,Vladimír Guoth
Ružomberok,Kalameny,Július Česák
Ružomberok,Komjatná,Otto Brtko
Ružomberok,Likavka,Marián Javorka
Ružomberok,Liptovská Lúžna,Albín Husarčík
Ružomberok,Liptovská Osada,Róbert Kuzma
Ružomberok,Liptovská Štiavnica,Dušan Lauko
Ružomberok,Liptovská Teplá,Vladimír Šimalčík
Ružomberok,Liptovské Revúce,Jana Šimová
Ružomberok,Liptovské Sliače,Milan Frič
Ružomberok,Liptovský Michal,Elena Tuková
Ružomberok,Lisková,Jozef Murina
Ružomberok,Ľubochňa,Peter Dávidík
Ružomberok,Lúčky,Branislav Hrbček
Ružomberok,Ludrová,Peter Slimák
Ružomberok,Martinček,Juraj Bobek
Ružomberok,Potok,Katarína Machová
Ružomberok,Ružomberok,Igor Čombor
Ružomberok,Stankovany,Rudolf Baleja
